date,LAI,TIMESTAMP,SW_IN_F,LW_IN_F,PA_F,TA_F,WS_F,VPD_F,CO2_F_MDS,RN,SW_IN_ERA,LW_IN_ERA,PA_ERA,TA_ERA,WS_ERA,VPD_ERA,P_ERA,SWC_F_MDS_1,H_F_MDS,LE_F_MDS,G_F_MDS,GPP_NT_VUT_USTAR50,LE_CORR,H_CORR,SW_OUT,LW_OUT
2016-04-15,5.6499435,20160415,291.223,324.423,98.767,15.321,2.13,6.122,392.333,165.63627249999996,244.201,332.56,98.68,16.021,1.283,5.247,0.836,26.353,-2.72374,150.607,10.2336,14.6779,166.238,-2.97331,58.510227500000006,391.49950000000007
2016-04-16,5.6732766,20160416,275.551,336.98,98.608,14.859,1.925,4.27,405.084,168.34586854166673,233.484,335.904,98.51,15.652,1.726,4.329,3.052,27.429,12.7505,141.239,10.7276,14.7844,157.003,14.0496,54.62508979166666,389.5600416666666
2016-04-17,5.6966097,20160417,153.939,350.289,99.244,12.598,1.554,3.109,390.816,95.11841395833335,170.359,340.796,99.153,12.832,1.747,3.072,3.617,28.978,-1.87462,90.8568,4.95579,11.3413,98.4589,-2.03148,32.00606520833333,377.1035208333333
2016-04-18,5.7199428,20160418,244.911,313.394,100.065,10.678,1.366,4.483,393.295,142.2993270833333,243.393,304.068,99.966,10.904,1.43,4.755,0.0,28.854,15.3624,106.4,1.07839,13.1026,116.432,16.8108,48.35344375,367.6522291666667
2016-04-19,5.7432758999999995,20160419,288.315,291.254,99.788,11.835,2.056,7.824,395.971,148.44400291666676,280.867,294.611,99.712,12.631,2.417,8.324,0.132,25.845,-14.6398,140.552,4.37275,14.222,153.804,-16.0201,60.55926791666667,370.5657291666666
2016-04-20,5.766609,20160420,200.526,338.01,99.417,15.615,2.905,8.882,377.777,109.83400875000007,174.472,331.025,99.294,15.673,2.754,9.29,0.096,24.808,-43.9565,152.949,9.62523,14.9657,174.806,-48.1009,40.99828291666667,387.7037083333333
2016-04-21,5.7732756,20160421,40.243,366.096,99.75,12.403,1.164,1.69,397.074,25.284995229166668,90.968,347.251,99.651,13.16,1.279,2.402,10.949,27.491,-7.67024,35.5916,-0.766653,5.27433,40.6777,-8.76635,5.219088104166667,375.8349166666667
2016-04-22,5.7799422,20160422,151.625,343.661,99.788,11.315,1.429,1.866,383.054,93.41782749999987,144.291,339.696,99.716,11.924,1.495,2.522,0.283,31.462,0.429072,73.9143,0.926296,14.3514,87.1921,0.506149,28.830547499999994,373.0376250000001
2016-04-23,5.7866088,20160423,157.125,353.861,99.506,12.011,2.357,2.385,379.918,106.07559124999989,199.649,343.241,99.41,12.529,2.439,2.867,4.401,30.063,5.97349,89.2399,3.67587,12.48,101.993,6.82712,28.37753375,376.5328750000001
2016-04-24,5.7932754,20160424,173.785,327.437,99.725,9.649,2.824,3.436,381.381,103.20512395833333,164.416,324.403,99.638,10.019,3.014,3.877,1.373,29.019,-2.47148,104.822,-6.1019,12.6689,119.801,-2.77101,35.82268854166667,362.1941875
2016-04-25,5.799942,20160425,218.034,315.857,99.731,9.85,2.261,4.135,379.361,127.02788854166664,185.905,313.808,99.64,10.126,2.159,4.618,0.005,27.464,2.42296,102.306,-0.921869,15.0104,116.925,2.76921,42.65406979166667,364.2090416666667
2016-04-26,5.806608600000001,20160426,148.93,331.807,99.294,10.55,2.329,3.804,380.093,84.33417500000002,166.641,329.394,99.204,11.114,2.772,4.233,0.145,26.093,-5.83972,83.753,-2.15884,11.7389,98.7882,-6.67424,29.208825,367.194
2016-04-27,5.8132752000000005,20160427,175.695,335.255,99.298,10.17,1.264,3.391,387.081,109.66589562499996,170.214,325.236,99.198,10.83,1.403,4.486,0.116,25.039,10.1347,83.5324,-0.52587,14.2516,98.528,11.9541,34.90475020833333,366.3793541666667
2016-04-28,5.8199418000000005,20160428,239.221,330.994,99.5,10.685,1.613,5.403,392.504,155.60859479166675,185.515,313.364,99.411,10.165,1.492,5.316,0.0,24.151,15.1595,113.21,2.02968,15.5552,133.534,17.8809,46.33623854166666,368.2701666666667
2016-04-29,5.8266084000000005,20160429,297.38,306.669,99.723,11.037,1.032,5.207,388.474,175.23644166666662,282.99,298.806,99.63,10.896,0.898,5.326,0.0,23.294,31.8471,110.139,3.36362,15.1841,129.911,37.5642,57.19895416666666,371.6136041666667
2016-04-30,5.833275,20160430,186.179,331.115,99.95,8.851,3.385,2.77,401.052,124.27949093750004,216.525,310.612,99.826,9.193,3.902,2.965,5.19,22.865,1.76481,113.859,-5.2627,12.0571,130.13,2.017,35.050613229166665,357.9638958333333
2016-05-01,5.8532747700000005,20160501,299.834,295.923,100.631,9.124,3.286,4.829,379.892,172.31654479166667,239.525,296.102,100.514,9.478,3.253,5.275,0.243,23.176,13.7445,142.318,-0.883499,14.6061,162.656,15.7086,62.067434375000005,361.3730208333333
2016-05-02,5.873274540000001,20160502,321.855,287.823,100.448,11.42,2.58,6.113,377.29,175.68570749999998,303.0,292.701,100.358,11.113,2.271,5.585,0.0,22.774,18.5092,128.031,4.09779,15.5791,146.327,21.1543,63.52733416666667,370.4649583333333
2016-05-03,5.893274310000001,20160503,253.608,309.548,100.438,11.759,1.699,4.154,389.0,142.32939666666675,163.996,326.416,100.349,11.834,1.686,4.376,0.064,22.381,24.4663,89.1323,3.03064,14.2243,99.9348,27.4315,48.49312416666667,372.3334791666666
2016-05-04,5.913274080000001,20160504,335.04,292.822,99.929,13.048,1.172,8.314,399.461,186.80166939583336,322.448,293.941,99.842,13.636,1.422,7.814,0.0,21.955,24.466,123.956,3.23521,13.6213,138.877,27.411,64.06383060416667,376.9965
2016-05-05,5.933273850000001,20160505,312.915,306.926,99.185,15.112,2.619,8.984,387.081,174.61952395833333,316.011,312.458,99.057,16.364,3.422,10.316,0.0,21.53,1.91564,160.556,5.13691,14.8987,179.883,2.14623,59.73341354166666,385.4880625
2016-05-06,5.95327362,20160506,222.138,336.994,98.856,15.636,3.223,6.091,370.561,124.35838208333342,267.986,328.96,98.736,16.637,3.736,8.19,0.0,21.313,-12.7075,128.451,8.04302,15.1969,141.885,-14.0365,41.54528458333333,393.2283333333333
2016-05-07,5.97327339,20160507,289.976,329.864,98.517,16.327,3.158,7.079,369.496,165.42182145833317,280.331,327.293,98.392,16.989,3.564,8.548,0.0,21.106,1.60553,150.266,8.88249,16.4931,165.982,1.77345,56.53149104166667,397.8866875000001
2016-05-08,5.99327316,20160508,146.653,346.198,98.175,15.191,4.036,3.78,370.772,74.95480708333326,245.729,339.123,98.079,15.874,5.096,5.085,0.016,20.853,-15.3623,87.7604,3.44229,10.6466,96.9392,-16.969,27.21748458333333,390.67870833333336
2016-05-09,6.01327293,20160509,77.456,363.678,98.225,15.415,3.89,2.657,374.025,37.3917385416666,135.204,357.481,98.122,15.691,4.731,3.287,3.49,20.748,-31.7962,66.4139,3.29085,8.13859,73.36,-35.1217,12.668261458333332,391.07400000000007
2016-05-10,6.0332727,20160510,220.191,351.631,98.529,14.959,2.154,2.95,381.429,138.65909770833332,243.971,345.39,98.409,16.116,2.119,4.724,2.628,20.899,13.0604,112.386,7.00822,14.8678,124.14,14.4264,41.73477729166667,391.428125
2016-05-11,5.9799399300000005,20160511,54.74,344.697,98.321,12.086,1.105,1.032,392.991,14.379081541666721,99.986,345.088,98.227,12.979,1.06,1.511,15.352,25.1,-5.74392,29.4959,-5.40913,6.12206,32.5808,-6.34466,11.858522625,373.1993958333333
2016-05-12,5.9266071600000005,20160512,280.317,325.323,98.369,12.398,1.712,3.118,387.304,176.0069778125,251.121,319.603,98.284,13.011,1.673,3.466,1.954,26.8,18.1034,121.501,3.98685,12.9429,134.209,19.9969,49.8748346875,379.7581875
2016-05-13,5.873274390000001,20160513,157.501,355.783,98.835,13.303,2.267,2.429,381.492,102.81464791666667,164.288,344.178,98.741,13.391,2.776,2.703,2.606,26.448,3.18451,86.9175,3.87562,11.9542,96.8027,3.54668,28.65870625,381.81064583333335
2016-05-14,5.819941620000001,20160514,114.949,363.28,99.45,13.541,2.673,1.539,386.999,72.39674249999996,124.687,359.965,99.351,13.905,2.991,2.388,3.724,30.946,-2.37858,64.3034,3.32825,8.59071,71.6167,-2.6491,22.2792575,383.553
2016-05-15,5.766608850000001,20160515,253.539,342.677,100.027,14.146,2.196,4.113,376.909,160.79101083333325,233.385,338.977,99.922,14.258,2.212,4.319,4.179,30.308,16.3433,119.291,6.95321,14.1478,135.691,18.5902,48.41176,387.0132291666667
2016-05-16,5.71327608,20160516,255.735,330.391,100.227,13.669,2.071,4.748,374.223,154.44995354166673,206.152,334.546,100.125,13.653,1.864,5.132,0.055,27.944,12.159,118.631,5.39143,14.2337,135.634,13.9016,46.939900625,384.7361458333333
2016-05-17,5.65994331,20160517,275.215,330.024,99.846,14.388,1.094,5.078,382.271,165.67218104166665,185.983,344.666,99.76,15.081,0.902,6.206,0.003,25.715,25.7525,107.83,4.92836,12.9601,123.284,29.4434,51.462068958333326,388.10475
2016-05-18,5.60661054,20160518,197.916,337.865,99.46,13.663,1.576,3.727,379.383,115.74203354166673,250.706,333.517,99.354,14.263,1.999,4.814,2.224,24.251,10.018,95.1686,0.200971,11.6354,108.808,11.4538,36.248112291666665,383.7908541666666
2016-05-19,5.55327777,20160519,184.852,351.418,99.873,14.026,2.768,4.596,377.371,116.92702687499997,156.428,345.624,99.768,14.198,3.282,5.0,1.815,23.511,1.03991,99.0927,3.26488,11.666,113.295,1.18895,33.767993958333335,385.5749791666667
2016-05-20,5.499945,20160520,268.439,332.737,100.106,14.734,1.104,4.399,388.732,160.9692383333333,284.158,331.245,99.987,15.732,0.961,5.6,0.0,22.77,33.1569,94.1218,5.32016,12.6371,107.062,37.7154,49.12472,391.0820416666667
2016-05-21,5.409036818181819,20160521,340.932,336.905,99.331,18.028,1.864,7.776,377.871,212.07048583333335,310.142,339.164,99.194,19.462,2.634,9.087,0.0,22.014,5.58208,178.856,12.5805,14.8444,203.445,6.34952,58.83782666666667,406.9286875
2016-05-22,5.318128636363636,20160522,71.445,356.195,99.402,13.503,2.178,2.322,384.198,32.18210083333338,163.464,344.072,99.248,14.35,2.456,3.106,15.159,24.359,-14.9592,49.7068,-4.77373,5.75582,56.0385,-16.8648,13.777774166666664,381.680125
2016-05-23,5.227220454545455,20160523,280.684,315.823,100.162,11.887,2.145,3.259,378.771,169.6425549999999,233.549,317.302,100.051,12.587,2.753,4.243,0.947,29.528,23.3305,118.969,-1.83557,12.8709,134.123,26.3024,51.9800075,374.8844375000001
2016-05-24,5.136312272727273,20160524,284.339,327.496,99.294,13.715,1.389,6.469,375.652,179.62014958333333,292.681,320.297,99.204,14.424,1.724,6.901,0.0,27.474,15.8066,147.294,2.78927,13.3114,164.046,17.6043,47.73972541666666,384.475125
2016-05-25,5.045404090909091,20160525,262.87,356.865,98.987,16.917,2.257,5.237,369.995,172.401124375,257.794,356.486,98.86,17.608,1.743,6.379,0.0,24.918,16.0908,134.626,12.5031,14.539,148.546,17.7545,44.24918812500001,403.0846875
2016-05-26,4.954495909090909,20160526,186.867,357.383,99.133,16.631,2.068,5.222,373.794,114.68423093750005,220.335,360.069,98.991,17.764,1.871,5.973,0.313,23.363,-3.46531,114.881,4.80504,13.6479,126.76,-3.82361,31.706852395833334,397.8589166666666
2016-05-27,4.863587727272727,20160527,317.66,349.491,99.202,17.877,1.1,7.146,390.941,208.99160062500005,291.144,356.259,99.087,19.27,1.012,7.693,0.0,22.3,22.0671,163.493,9.98947,15.8665,180.397,24.3487,53.02446187500001,405.1349375
2016-05-28,4.772679545454546,20160528,287.466,366.987,99.023,17.946,1.495,4.164,383.438,198.2135090833334,205.431,367.505,98.913,18.129,0.901,3.756,17.931,22.88,27.3992,137.61,12.1836,13.2069,151.839,30.2322,46.51215758333333,409.72733333333326
2016-05-29,4.681771363636364,20160529,240.238,349.051,99.183,15.905,2.563,4.161,380.924,152.8731527083333,250.25,348.194,99.083,15.941,3.285,4.431,4.036,30.531,7.05969,139.935,3.49522,11.5099,157.76,7.95896,40.67897229166667,395.736875
2016-05-30,4.5908631818181815,20160530,269.1,335.718,99.533,14.781,2.491,3.849,382.198,170.6632866666667,264.132,335.034,99.424,15.393,3.266,4.77,0.538,28.084,23.6597,124.965,1.78874,12.2358,138.794,26.2779,43.75513,390.3995833333333
2016-05-31,4.499955,20160531,105.515,369.017,99.79,14.575,3.28,2.792,377.431,70.86389812500005,110.259,359.666,99.689,14.542,3.628,2.846,5.31,26.844,-24.612,90.8769,-1.78058,7.24182,100.273,-27.1568,16.067476875,387.600625
2016-06-01,4.4132892,20160601,53.322,364.213,99.81,14.1,2.771,3.155,373.925,27.858947916666693,104.132,361.962,99.71,14.708,3.484,4.174,0.324,26.385,-25.2621,64.1709,-3.75246,4.46874,71.2722,-28.0577,5.1474270833333335,384.528625
2016-06-02,4.3266234,20160602,199.244,371.485,99.5,16.486,1.69,3.95,371.74,139.6765328958332,148.908,372.451,99.403,16.586,1.794,4.554,0.685,25.516,22.4981,91.7803,8.94479,10.2981,103.471,25.364,30.058446270833333,400.9940208333334
2016-06-03,4.2399576,20160603,267.919,356.595,99.123,17.54,1.135,4.217,382.729,173.38000291666663,227.57,357.411,99.026,17.786,0.907,5.06,0.041,24.249,25.4625,108.756,8.50514,11.441,123.676,28.9558,44.22105958333333,406.9129375
2016-06-04,4.1532918,20160604,270.023,370.053,99.275,18.151,1.536,4.594,389.82,186.38469270833326,228.076,367.888,99.178,18.185,1.592,5.42,2.063,23.233,25.6451,123.913,9.6264,11.4853,140.913,29.1635,43.72755729166666,409.96375000000006
2016-06-05,4.066626,20160605,300.392,354.574,99.658,18.387,1.209,6.155,381.961,196.45195624999997,259.431,363.322,99.544,18.88,1.316,6.969,0.243,22.491,31.5876,120.724,9.30872,10.2831,138.773,36.3103,46.66123124999999,411.8528125
2016-06-06,3.9799602,20160606,253.075,359.836,99.658,18.55,1.299,6.366,388.418,162.07635166666665,260.917,354.916,99.554,19.742,1.318,7.594,0.097,21.775,7.02519,132.662,7.31632,10.4447,152.496,8.07553,40.38696083333333,410.4476875
2016-06-07,3.8932944000000003,20160607,150.732,382.351,100.202,18.237,1.073,3.454,389.281,101.34389708333333,240.34,368.108,100.081,19.519,1.381,6.137,0.795,21.673,12.2978,76.725,5.00592,6.58699,88.1963,14.1364,22.137665416666668,409.6014375
2016-06-08,3.8066286000000003,20160608,347.656,365.963,99.942,20.61,1.093,8.606,394.684,238.16204875000005,331.452,353.256,99.846,21.64,1.143,9.84,0.0,21.321,33.0968,142.649,12.9659,9.42527,164.268,38.1128,52.12926375,423.3276875
2016-06-09,3.7199628000000002,20160609,324.122,359.564,99.504,20.588,1.061,9.555,428.438,212.1108104166667,311.463,349.73,99.406,21.354,1.176,11.313,0.0,20.756,33.5016,131.968,10.0391,8.81276,151.969,38.5789,49.459356250000006,422.1158333333333
2016-06-10,3.633297,20160610,169.82,382.913,99.177,18.008,1.621,3.396,425.91,119.58526712500003,180.994,368.525,99.091,18.366,1.994,4.211,4.281,20.324,24.0881,76.4053,4.06677,5.27642,87.8287,27.6895,24.49371204166667,408.6540208333333
2016-06-11,3.4566321,20160611,171.585,384.923,99.496,17.471,1.885,4.622,369.347,125.6167735416667,203.837,365.354,99.393,17.852,2.166,5.693,0.835,20.202,22.355,87.4322,4.67632,5.14798,100.504,25.6973,23.66262229166667,407.2286041666666
2016-06-12,3.2799672,20160612,234.428,363.653,99.606,17.295,1.707,5.478,370.219,155.21334520833335,174.057,359.387,99.492,17.326,1.721,5.952,0.063,19.992,41.9167,88.9926,4.90821,6.83345,101.613,47.8609,35.709863125,407.1577916666667
2016-06-13,3.1033023,20160613,181.621,378.297,99.177,18.179,2.968,4.551,380.947,121.2277941666668,128.388,374.529,99.079,18.105,3.689,4.611,1.925,19.891,15.3279,93.3278,4.29171,3.57023,106.563,17.5016,29.60372666666667,409.0864791666666
2016-06-14,2.9266374,20160614,281.167,356.803,98.863,17.003,2.71,6.148,377.035,189.211835625,235.251,341.629,98.783,16.897,2.74,5.803,0.547,20.105,51.4789,113.094,3.74333,5.19585,130.003,59.1755,44.15356020833334,404.60460416666666
2016-06-15,2.7499725,20160615,232.377,366.06,98.323,16.522,1.294,5.135,394.475,157.7769543749999,210.187,356.342,98.231,16.351,1.27,5.23,6.491,26.943,25.3611,100.16,3.0683,4.38326,115.135,29.1529,36.182920625,404.47712500000006
2016-06-16,2.5733076,20160616,300.346,333.801,98.575,14.601,1.923,4.121,385.547,193.28442645833337,239.12,346.108,98.452,14.994,2.302,4.748,5.911,30.106,55.1754,116.062,0.0042699,3.55623,132.521,62.9998,46.88732354166667,393.97525
2016-06-17,2.3966427,20160617,257.339,350.723,99.408,15.266,1.812,4.917,378.758,174.01872020833326,247.266,338.91,99.298,15.55,2.597,5.317,3.259,29.078,47.2063,110.305,2.58157,2.94791,125.947,53.9006,37.79838395833333,396.2448958333334
2016-06-18,2.2199778,20160618,247.161,354.626,100.217,14.233,2.743,3.041,377.828,174.30854543750007,234.261,346.559,100.105,14.463,2.671,3.242,6.738,31.236,31.2911,115.0,1.306,1.88992,131.308,35.7284,37.05543372916667,390.4230208333333
2016-06-19,2.0433129,20160619,216.742,339.831,100.652,15.439,2.317,4.643,368.853,129.16722166666665,173.898,357.171,100.546,15.819,2.456,5.287,0.773,30.447,33.0926,82.1887,1.63963,1.87786,94.7235,38.1396,31.7788825,395.6268958333333
2016-06-20,1.866648,20160620,328.17,340.255,100.354,17.624,1.339,6.579,376.44,207.2369375,277.829,354.082,100.26,17.971,0.929,7.309,0.018,29.008,67.3246,91.3023,10.6381,3.02997,108.089,79.7025,48.75847916666666,412.42958333333337
2016-06-21,1.7666490000000001,20160621,347.841,369.957,100.042,21.115,0.898,9.719,392.089,236.40015895833335,335.576,357.618,99.943,21.511,1.2,9.969,0.0,27.381,65.1223,117.444,16.1743,3.25497,142.322,78.9175,49.658070208333335,431.7397708333333
2016-06-22,1.6666500000000002,20160622,356.342,368.668,99.731,24.013,2.121,15.427,383.722,229.68724520833325,330.579,366.807,99.589,24.137,2.814,13.361,0.0,25.735,68.536,136.92,15.2963,2.15656,166.072,83.1282,53.075004791666665,442.24775
2016-06-23,1.566651,20160623,343.607,377.412,99.623,24.608,2.174,15.01,369.049,219.97598812500007,328.059,377.966,99.487,24.569,1.979,13.281,0.0,24.209,77.4319,102.314,17.7024,3.15,124.098,93.9181,51.10399104166667,449.9390208333333
2016-06-24,1.466652,20160624,165.332,404.185,99.885,21.423,1.728,6.114,372.446,112.23899689583345,163.066,397.996,99.771,21.415,1.925,6.731,0.234,23.0,39.9411,45.0603,9.13982,2.74896,54.7808,48.5573,24.03604477083333,433.2419583333333
2016-06-25,1.3666530000000001,20160625,216.118,389.992,99.935,18.548,2.336,5.023,371.936,158.31366431249995,150.186,374.718,99.822,19.043,2.195,7.097,0.122,22.448,67.4239,59.3539,4.67894,0.446537,72.1578,81.9686,30.344981520833333,417.4513541666667
2016-06-26,1.266654,20160626,251.536,366.624,100.102,18.48,2.014,8.706,366.66,162.28855375,281.625,346.64,99.988,18.387,1.833,9.252,0.0,21.873,79.1979,44.1213,4.45932,1.32266,54.7605,98.2953,37.33469625,418.53675
2016-06-27,1.166655,20160627,343.327,344.919,100.271,18.96,1.899,8.903,368.273,213.33218666666664,316.613,337.494,100.169,18.665,1.734,8.574,0.0,21.299,108.529,49.1899,8.33606,2.38938,61.4321,135.539,52.061146666666666,422.85266666666666
2016-06-28,1.066656,20160628,352.658,359.971,99.856,20.297,1.112,9.533,385.912,227.3697381249999,331.329,347.218,99.75,20.274,0.924,9.115,0.0,20.725,97.725,54.3712,10.1573,2.92867,67.9115,122.062,54.75128270833333,430.5079791666667
2016-06-29,0.9666570000000001,20160629,177.438,403.231,99.627,20.283,1.765,6.602,365.246,125.93573599999996,236.76,384.047,99.515,20.67,1.56,7.769,0.035,20.381,55.9252,21.4926,8.11001,0.85014,26.845,69.8526,26.171305666666665,428.5619583333334
2016-06-30,0.866658,20160630,197.081,391.169,99.737,20.161,0.97,6.347,374.774,131.10100625,217.632,382.926,99.609,21.046,0.847,8.781,0.864,20.324,52.984,48.5862,6.39257,2.06412,62.59,68.2554,30.29109791666666,426.8578958333333
2016-07-01,0.863324697,20160701,289.248,390.472,99.733,21.653,1.357,8.991,379.909,196.12673708333335,290.405,375.692,99.629,22.029,1.15,9.658,0.109,20.197,87.5528,51.3085,12.3535,2.60756,66.0969,112.788,44.24088791666667,439.352375
2016-07-02,0.859991394,20160702,96.753,398.04,100.125,18.915,1.832,4.916,364.889,64.69356583333337,124.771,388.345,100.0,19.604,1.959,6.973,0.64,19.983,30.2826,28.9792,1.47414,1.60377,38.0593,39.7711,12.382746666666668,417.7166875
2016-07-03,0.856658091,20160703,344.035,348.136,100.267,19.23,1.458,8.983,366.779,211.32340645833347,321.145,347.691,100.165,19.365,1.3,9.38,0.0,19.793,119.245,45.4397,7.59928,1.86648,59.6775,156.608,55.515426875,425.3321666666666
2016-07-04,0.853324788,20160704,331.96,374.322,99.844,21.234,1.322,10.362,386.138,215.82266687499998,311.989,361.127,99.732,21.536,0.99,10.54,0.003,19.535,94.2208,38.1726,11.1254,1.64621,50.7275,125.21,53.83322895833333,436.62610416666666
2016-07-05,0.8499914850000001,20160705,191.638,403.66,99.91,22.123,1.425,6.615,367.983,131.79813291666676,182.258,396.673,99.809,22.058,1.55,8.552,2.368,23.727,38.2613,41.2083,9.13297,0.354768,54.7616,50.8453,29.03484625,434.46502083333326
2016-07-06,0.8466581820000001,20160706,303.475,384.69,99.952,23.095,1.26,11.114,364.541,194.52503297916672,299.604,369.569,99.845,22.949,1.306,12.297,0.0,24.334,103.35,48.2397,16.0951,1.54299,64.1057,137.342,48.3930711875,445.2468958333333
2016-07-07,0.8433248790000001,20160707,328.662,386.416,99.754,24.026,1.037,14.011,381.222,211.2891147916667,297.364,365.176,99.656,24.07,0.874,15.106,0.01,23.295,102.003,52.093,14.8155,1.82937,65.0659,127.406,52.19038520833334,451.5985
2016-07-08,0.8399915760000001,20160708,281.753,395.822,99.977,24.007,2.082,9.524,364.208,180.45262395833328,280.667,386.723,99.856,23.97,1.967,10.647,0.171,22.812,102.463,40.3044,16.7016,1.84832,52.7912,134.207,44.93877187500001,452.1836041666667
2016-07-09,0.8366582730000001,20160709,297.213,391.613,100.019,23.073,1.207,11.031,363.71,191.37631208333335,280.56,380.882,99.904,23.171,0.999,11.579,0.001,22.397,105.0,36.6927,14.6345,2.15837,48.0283,137.438,47.64945875000001,449.80022916666667
2016-07-10,0.83332497,20160710,328.433,393.315,99.45,25.418,1.349,15.949,381.242,206.561291875,315.912,384.956,99.347,25.492,1.083,15.584,0.0,22.005,104.032,43.4692,13.875,2.13655,56.609,135.478,53.51947895833333,461.6672291666667
